id,scheduled,player_full_name,player_id,player_starter,player_rebounds,player_position,player_steals,player_blocks,minutes_on_court,home_name,home_alias,away_name,away_alias,referee_1_full_name,referee_2_full_name,referee_3_full_name
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Kristy Wallace,3ca3a177-b874-44dc-ba24-b62118de7573,Yes,3,F,0,0,12.87,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Amanda Zahui B,075888e0-4efc-4d52-8ea0-1943a87e8bfb,No,0,C,0,0,2.68,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Victaria Saxton,fcd7ed30-8a73-4430-88c0-d1f4330bb84e,No,0,F,0,0,0.0,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Victoria Vivians,4dbce5c1-af4c-4bc0-8ffb-8cbaf77b5652,Yes,2,F,0,0,16.8,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,NaLyssa Smith,732bf79f-1bfa-450c-ad04-015f7624765a,No,9,F,0,1,27.33,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Maya Caldwell,f473955f-a823-4328-92ea-6b06b68b2118,No,0,G,0,0,0.0,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Aliyah Boston,63dde7d8-0af8-4adb-a556-01e0d2395420,Yes,9,C,1,2,37.3,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Kelsey Mitchell,5219e39b-9341-4dfb-a43c-793723729162,Yes,0,G,0,0,34.58,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Grace Berger,0684bac6-2fe3-422c-abe4-dee434c7e3d0,No,2,G,0,1,22.55,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Lexie Hull,dc34b957-189f-4eb4-b7fc-0da87e271275,No,3,G,0,0,14.25,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Erica Wheeler,28361fd5-c935-4025-a709-2c488f53ed8c,Yes,4,G,1,0,31.6,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Emma Cannon,1cca5ba9-8ddb-4029-969a-a5768993a0dd,No,0,F,0,0,0.0,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Nyara Sabally,1359b409-f610-4d01-9867-58aca845b2da,No,0,F,0,0,0.27,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Jonquel Jones,8a438358-fbe0-4797-921f-add82eddf789,Yes,12,C,0,0,29.18,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Marine Johannès,89e9800d-9af2-4b27-b6b6-835816bc2d3d,No,1,G,0,0,11.47,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Stefanie Dolson,776e2238-8340-4425-ab90-ba69e1bc7441,No,2,C,1,0,10.8,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Courtney Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,Yes,1,G,1,2,30.27,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Betnijah Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,Yes,4,F,0,0,31.48,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Kayla Thornton,7a46f116-94ed-4d89-b585-fa41cf41862c,No,7,F,1,0,19.97,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Sabrina Ionescu,2199ae2c-7588-4610-9deb-a1b5e8025d43,Yes,2,G,1,0,29.9,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Jocelyn Willoughby,bf6cc2e8-24a2-4681-9091-786fca8f539a,No,0,F-G,0,0,0.27,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
eab0bd2b-7b16-4b71-8ea9-39337027e196,2023-08-13T19:00:00+00:00,Breanna Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,Yes,6,F,3,3,36.32,Fever,IND,Liberty,NYL,Jeffrey Smith,Tim Greene,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Lou Lopez Sénéchal,0be5a2ab-6448-4e9e-89ff-8d8bfa91f037,No,0,G,0,0,0.0,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Veronica Burton,4009ca08-3b81-4190-9b13-c08ddb8090a5,Yes,5,G,3,0,26.4,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Natasha Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,Yes,7,C,0,2,32.53,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Satou Sabally,357ea521-789b-4d23-a7ad-f4f539c0d824,Yes,11,F,3,0,38.72,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Awak Kuier,07bea9c1-80ca-47e0-9b19-26f1bbe8168f,No,0,F,0,0,7.53,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Kalani Brown,6109be30-a0ce-4c7a-8eef-20fc8ceac1f2,No,7,C,0,2,26.87,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Arike Ogunbowale,b84a83b9-07b1-4115-b2ad-8cb69a96ef08,Yes,5,F,1,1,37.5,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Maddy Siegrist,88429de7-5dc4-471a-98cd-bc13b057db36,No,0,F,0,0,1.28,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Ashley Joens,84b8f0b9-a568-4b36-9ca0-d0b9b532eef1,No,0,G,0,0,0.0,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Jasmine Dickey,0e7c154c-6bee-442e-b921-6c8879aa098d,No,1,G,0,0,6.18,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Diamond DeShields,a68b7b43-102e-44a1-96e9-e1615cc0f1b2,No,0,G,0,0,0.0,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Teaira McCowan,db3ec44f-708c-4853-af9a-fc7c04407366,No,0,C,0,0,0.0,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Crystal Dangerfield,61181b39-2bfe-4d0d-a236-f4e8f3692fb9,Yes,0,G,0,0,22.93,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Rachel Banham,30d46238-d1eb-476d-a526-4e2203474106,No,0,G,1,0,13.43,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Aerial Powers,849170da-3a64-47f6-a912-818a3feceb4c,No,3,F-G,0,0,15.5,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Diamond Miller,d851048b-0415-4678-9f9a-f49cc03ae802,Yes,5,F,0,0,11.77,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Jessica Shepard,444bce18-54b4-4e5b-80f1-96f7ba6fe296,Yes,10,C,0,0,40.0,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Lindsay Allen,6cd13b60-2d3f-48d6-9474-3147233bf5e3,No,0,G,0,0,0.12,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Napheesa Collier,21f994d2-1cc9-4d83-b278-abc3aaf4f63d,Yes,3,F,2,0,31.47,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Tiffany Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,Yes,5,G,0,0,37.95,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Kayla McBride,b404562d-a1fd-446f-bcd0-6b545dfde9c6,Yes,4,G,0,0,36.57,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Dorka Juhász,a4d323e8-eea6-49b4-91f2-7edd99b2fa68,No,3,F,0,1,8.87,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Bridget Carleton,f41354b6-c59e-4f29-abf3-f3cff87ed231,No,0,F,0,0,0.0,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
2b44aafa-6ca1-423b-b561-1d4f3eed4092,2023-05-31T00:00:00+00:00,Nikolina Milic,40744432-095e-4f76-ac27-cd05a1b5b348,No,1,F,0,1,4.32,Wings,DAL,Lynx,MIN,Sha'Rae Mitchell,Jeffrey Smith,Maj Forsberg
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Aerial Powers,849170da-3a64-47f6-a912-818a3feceb4c,No,0,F-G,0,0,0.0,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Kayla McBride,b404562d-a1fd-446f-bcd0-6b545dfde9c6,Yes,2,G,1,0,35.7,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Dorka Juhász,a4d323e8-eea6-49b4-91f2-7edd99b2fa68,No,0,F,0,0,0.0,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Tiffany Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,No,0,G,0,0,10.58,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Diamond Miller,d851048b-0415-4678-9f9a-f49cc03ae802,Yes,5,F,1,1,32.6,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Lindsay Allen,6cd13b60-2d3f-48d6-9474-3147233bf5e3,Yes,3,G,1,0,35.35,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Natalie Achonwa,b173abc9-12ff-4248-8983-06a87eaff340,No,0,F,0,0,0.0,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Bridget Carleton,f41354b6-c59e-4f29-abf3-f3cff87ed231,No,0,F,0,0,5.75,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Rachel Banham,30d46238-d1eb-476d-a526-4e2203474106,No,0,G,0,0,0.0,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Napheesa Collier,21f994d2-1cc9-4d83-b278-abc3aaf4f63d,Yes,8,F,2,1,35.23,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Nikolina Milic,40744432-095e-4f76-ac27-cd05a1b5b348,No,3,F,0,0,15.3,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Jessica Shepard,444bce18-54b4-4e5b-80f1-96f7ba6fe296,Yes,11,C,3,0,29.47,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Betnijah Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,Yes,5,F,0,0,30.0,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Sabrina Ionescu,2199ae2c-7588-4610-9deb-a1b5e8025d43,Yes,5,G,3,0,33.65,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Epiphanny Prince,bc91ba4e-75f2-4e3b-aa5d-1746481a0b8e,No,0,G,0,0,0.0,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Marine Johannès,89e9800d-9af2-4b27-b6b6-835816bc2d3d,No,0,G,0,0,16.33,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Jocelyn Willoughby,bf6cc2e8-24a2-4681-9091-786fca8f539a,No,1,F-G,0,0,4.55,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Courtney Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,Yes,2,G,1,0,30.0,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Breanna Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,Yes,8,F,0,2,37.25,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Stefanie Dolson,776e2238-8340-4425-ab90-ba69e1bc7441,No,0,C,0,0,0.0,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Kayla Thornton,7a46f116-94ed-4d89-b585-fa41cf41862c,No,4,F,1,0,14.4,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Jonquel Jones,8a438358-fbe0-4797-921f-add82eddf789,Yes,17,C,0,2,28.73,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
dc699de9-401f-455d-9bae-b660c62b3b20,2023-08-05T00:00:00+00:00,Nyara Sabally,1359b409-f610-4d01-9867-58aca845b2da,No,1,F,0,0,5.07,Lynx,MIN,Liberty,NYL,Angelica Suffren,Blanca Burns,Teresa Stuck
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Stephanie Jones,8e04982e-7b3c-4579-8e67-1cb40766b96e,No,1,F,0,1,3.28,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Jonquel Jones,8a438358-fbe0-4797-921f-add82eddf789,Yes,7,C,2,3,34.32,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Alyssa Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,No,0,F,0,0,0.0,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Kaila Charles,b07e1abd-5eea-4883-bc95-6a72e80c75c4,No,0,G-F,0,0,2.88,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Briann January,9a3004e2-f946-4df6-b306-4213cc0879a0,Yes,2,G,0,0,28.55,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,DeWanna Bonner,b262f7f1-1c78-406c-86aa-7ad15122931f,Yes,8,F,3,0,33.22,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Jasmine Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,Yes,4,G,1,0,35.78,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Beatrice Mompremier,ce6883c0-9125-4ea6-a6de-96bb24a3e5d1,No,1,F,0,0,6.63,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Brionna Jones,de11f82d-035c-45c2-873a-eb1fad4abc1b,Yes,8,F,2,1,35.77,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,DiJonai Carrington,d4c299a9-e271-4552-9ed2-2fc285c30362,No,3,G-F,0,0,3.9,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Natisha Hiedeman,43135c04-f4c8-490d-ad59-0eb2e9f2f6cf,No,0,G,0,0,15.67,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,JiSu Park,9a25546d-5f1e-4952-95b7-3e66a76deb92,No,0,C,0,0,2.92,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Joyner Holmes,62b9a043-7510-4e53-8666-e14602bdbd49,No,0,F,0,0,0.0,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Dearica Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,No,4,F,1,0,24.47,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Angel McCoughtry,f6424ed9-e483-4de8-b577-a4c494adc002,No,0,F-G,0,0,0.0,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Riquna Williams,8bc4287f-be0e-4c1e-af74-37f0dd2be275,Yes,2,G,1,0,27.73,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Destiny Slocum,34614c56-5ca7-4e57-95b5-019c3eaf0980,No,2,G,0,0,12.02,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Jackie Young,4fa92d21-9f96-4bab-a9f8-f530a69287ee,Yes,4,G,2,0,30.42,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Liz Cambage,ceee01db-30cb-404f-860c-7acddd358a19,Yes,7,C,1,3,35.03,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Chelsea Gray,ca6b54e3-612d-4523-9582-b88e675f58de,Yes,5,F,0,0,30.32,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,A'ja Wilson,6340b055-3c1b-427e-88d6-6f9cdd1fc925,Yes,5,F,1,0,37.07,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
4a898750-4b04-4ee5-8ec9-a0460ab23198,2021-06-01T23:00:00+00:00,Kelsey Plum,4daa0bba-2317-4504-a94c-969ccdf7d5d6,No,0,G,0,0,0.0,Sun,CON,Aces,LVA,Michael Price,Toni Patillo,Randy Richardson
b0edf02a-3565-4bf9-bf21-c02fcdcc7fed,2023-09-10T17:00:00+00:00,Alyssa Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,Yes,5,C,0,0,16.4,Sun,CON,Sky,CHI,Charles Watson,Michael Price,Eric Brewton
b0edf02a-3565-4bf9-bf21-c02fcdcc7fed,2023-09-10T17:00:00+00:00,DeWanna Bonner,b262f7f1-1c78-406c-86aa-7ad15122931f,Yes,3,F,2,0,14.93,Sun,CON,Sky,CHI,Charles Watson,Michael Price,Eric Brewton
b0edf02a-3565-4bf9-bf21-c02fcdcc7fed,2023-09-10T17:00:00+00:00,Leigha Brown,adb5000c-a4f1-4380-93fb-293a42bdcb1c,No,6,G,0,1,26.3,Sun,CON,Sky,CHI,Charles Watson,Michael Price,Eric Brewton
b0edf02a-3565-4bf9-bf21-c02fcdcc7fed,2023-09-10T17:00:00+00:00,Bernadett Hatar,bb53549e-943a-422c-848a-987d237caa52,No,0,C,0,0,0.0,Sun,CON,Sky,CHI,Charles Watson,Michael Price,Eric Brewton
b0edf02a-3565-4bf9-bf21-c02fcdcc7fed,2023-09-10T17:00:00+00:00,DiJonai Carrington,d4c299a9-e271-4552-9ed2-2fc285c30362,No,5,G-F,0,0,31.18,Sun,CON,Sky,CHI,Charles Watson,Michael Price,Eric Brewton
b0edf02a-3565-4bf9-bf21-c02fcdcc7fed,2023-09-10T17:00:00+00:00,Olivia Nelson-Ododa,a4610f86-6674-4893-9a2a-bcbcf77d5650,No,11,C,0,2,35.37,Sun,CON,Sky,CHI,Charles Watson,Michael Price,Eric Brewton
b0edf02a-3565-4bf9-bf21-c02fcdcc7fed,2023-09-10T17:00:00+00:00,Natisha Hiedeman,43135c04-f4c8-490d-ad59-0eb2e9f2f6cf,Yes,1,G,2,0,27.03,Sun,CON,Sky,CHI,Charles Watson,Michael Price,Eric Brewton
b0edf02a-3565-4bf9-bf21-c02fcdcc7fed,2023-09-10T17:00:00+00:00,Rebecca Allen,9848c81d-efc7-4927-bc18-98fd0e50c761,Yes,3,F,2,0,28.53,Sun,CON,Sky,CHI,Charles Watson,Michael Price,Eric Brewton
b0edf02a-3565-4bf9-bf21-c02fcdcc7fed,2023-09-10T17:00:00+00:00,Tyasha Harris,96f429a5-5b23-4edf-90b1-642d7f036118,No,2,G,3,0,32.78,Sun,CON,Sky,CHI,Charles Watson,Michael Price,Eric Brewton
b0edf02a-3565-4bf9-bf21-c02fcdcc7fed,2023-09-10T17:00:00+00:00,Brionna Jones,de11f82d-035c-45c2-873a-eb1fad4abc1b,No,0,F,0,0,0.0,Sun,CON,Sky,CHI,Charles Watson,Michael Price,Eric Brewton
